year,county,prod_mibu
1992,TAYLOR,0.15
1991,BALDWIN,0.0028
1991,BIBB,0.0225
1991,BLECKLEY,0.116
1991,BUTTS,0.0085
1991,CRAWFORD,0.0691
1991,DODGE,0.0744
1991,GREENE,0.002
1991,HANCOCK,0.0054
1991,HOUSTON,0.338
1991,JOHNSON,0.2713
1991,JONES,0.0023
1991,LAURENS,0.41
1991,MONROE,0.002
1991,MONTGOMERY,0.1489
1991,MORGAN,0.0097
1991,NEWTON,0.0294
1991,PEACH,0.1364
1991,PULASKI,0.0885
1991,TREUTLEN,0.0917
1991,TWIGGS,0.0415
1991,WASHINGTON,0.385
1991,WHEELER,0.106
1991,WILKINSON,0.0046
1991,BULLOCH,1.054
1991,BURKE,0.497
1991,CANDLER,0.2995
1991,EFFINGHAM,0.1424
1991,EMANUEL,0.6482
1991,GLASCOCK,0.03
1991,JEFFERSON,0.6658
1991,JENKINS,0.3316
1991,MCDUFFIE,0.0105
1991,RICHMOND,0.0185
1991,SCREVEN,0.7035
1991,WARREN,0.03
1991,CHEROKEE,0.006
1991,CLARKE,0.0158
1991,DAWSON,0.0032
1991,FANNIN,0.0315
1991,FULTON,0.0138
1991,GWINNETT,0.0058
1991,JACKSON,0.0368
1991,OCONEE,0.0225
1991,OTHER (COMBINED) COUNTIES,0.003
1991,TOWNS,0.0116
1991,WALTON,0.05
1991,WHITE,0.008
1991,BANKS,0.002
1991,ELBERT,0.0953
1991,FRANKLIN,0.0341
1991,HART,0.2335
1991,MADISON,0.0265
1991,OGLETHORPE,0.0079
1991,WILKES,0.0027
1991,BARTOW,0.2141
1991,CATOOSA,0.0024
1991,CHATTOOGA,0.054
1991,DADE,0.0045
1991,FLOYD,0.2133
1991,GORDON,0.4413
1991,MURRAY,0.1613
1991,PAULDING,0.0075
1991,POLK,0.0902
1991,WALKER,0.0468
1991,WHITFIELD,0.0126
1991,ATKINSON,0.0687
1991,BEN HILL,0.017
1991,BERRIEN,0.0976
1991,BROOKS,0.1157
1991,COFFEE,0.26
1991,COLQUITT,0.1462
1991,COOK,0.0497
1991,CRISP,0.1189
1991,DOOLY,0.4034
1991,IRWIN,0.0796
1991,JEFF DAVIS,0.2076
1991,LANIER,0.0686
1991,LOWNDES,0.1547
1991,TELFAIR,0.0649
1991,TIFT,0.0358
1991,TURNER,0.0211
1991,WILCOX,0.0357
1991,WORTH,0.1708
1991,APPLING,0.63
1991,BACON,0.2702
1991,BRANTLEY,0.0087
1991,BRYAN,0.0529
1991,EVANS,0.1707
1991,LIBERTY,0.0023
1991,LONG,0.0357
1991,PIERCE,0.239
1991,TATTNALL,0.7792
1991,TOOMBS,0.2396
1991,WARE,0.13
1991,WAYNE,0.1917
1991,BAKER,0.045
1991,CALHOUN,0.0638
1991,CLAY,0.0041
1991,DECATUR,0.0405
1991,DOUGHERTY,0.0795
1991,EARLY,0.0795
1991,GRADY,0.0996
1991,LEE,0.1233
1991,MILLER,0.0315
1991,MITCHELL,0.2893
1991,RANDOLPH,0.0586
1991,SEMINOLE,0.0247
1991,STEWART,0.0032
1991,SUMTER,0.177
1991,TERRELL,0.0618
1991,THOMAS,0.4976
1991,WEBSTER,0.012
1991,CARROLL,0.0092
1991,CLAYTON,0.006
1991,COWETA,0.0091
1991,FAYETTE,0.006
1991,HARALSON,0.01
1991,HEARD,0.0029
1991,HENRY,0.0276
1991,LAMAR,0.03
1991,MACON,0.3907
1991,MARION,0.0328
1991,MERIWETHER,0.038
1991,PIKE,0.01
1991,SCHLEY,0.0174
1991,SPALDING,0.024
1991,TAYLOR,0.1027
1991,TROUP,0.0016
1990,BALDWIN,0.0012
1990,BIBB,0.0076
1990,BLECKLEY,0.0321
1990,BUTTS,0.001
1990,CRAWFORD,0.0527
1990,DODGE,0.0523
1990,HANCOCK,0.0015
1990,HOUSTON,0.0706
1990,JOHNSON,0.0901
1990,LAURENS,0.1271
1990,MONTGOMERY,0.0578
1990,MORGAN,0.0069
1990,NEWTON,0.0252
1990,OTHER (COMBINED) COUNTIES,0.0043
1990,PEACH,0.051
1990,PULASKI,0.0404
1990,TREUTLEN,0.0704
1990,TWIGGS,0.0091
1990,WASHINGTON,0.13
1990,WHEELER,0.0712
1990,WILKINSON,0.0045
1990,BULLOCH,0.6612
1990,BURKE,0.2894
1990,CANDLER,0.1072
1990,COLUMBIA,0.0071
1990,EFFINGHAM,0.085
1990,EMANUEL,0.2342
1990,GLASCOCK,0.0163
1990,JEFFERSON,0.175
1990,JENKINS,0.076
1990,MCDUFFIE,0.0107
1990,RICHMOND,0.0164
1990,SCREVEN,0.459
1990,WARREN,0.0245
1990,BARROW,0.002
1990,CLARKE,0.0186
1990,DAWSON,0.0032
1990,JACKSON,0.0313
1990,OCONEE,0.0205
1990,OTHER (COMBINED) COUNTIES,0.0129
1990,WALTON,0.047
1990,WHITE,0.0035
1990,BANKS,0.003
1990,ELBERT,0.0416
1990,FRANKLIN,0.0244
1990,HART,0.0515
1990,MADISON,0.0377
1990,OGLETHORPE,0.0117
1990,OTHER (COMBINED) COUNTIES,0.0011
1990,BARTOW,0.305
1990,CATOOSA,0.006
1990,CHATTOOGA,0.046
1990,DADE,0.002
1990,FLOYD,0.2592
1990,GORDON,0.2495
1990,MURRAY,0.075
1990,POLK,0.0636
1990,WALKER,0.0255
1990,WHITFIELD,0.0072
1990,ATKINSON,0.08
1990,BEN HILL,0.019
1990,BERRIEN,0.122
1990,BROOKS,0.21
1990,COFFEE,0.1589
1990,COLQUITT,0.227
1990,COOK,0.0422
1990,CRISP,0.0896
1990,DOOLY,0.0624
1990,ECHOLS,0.007
1990,IRWIN,0.0729
1990,JEFF DAVIS,0.1166
1990,LANIER,0.08
1990,LOWNDES,0.1423
1990,TELFAIR,0.044
1990,TIFT,0.036
1990,TURNER,0.0357
1990,WILCOX,0.0617
1990,WORTH,0.3027
1990,APPLING,0.2944
1990,BACON,0.1417
1990,BRANTLEY,0.005
1990,BRYAN,0.023
1990,CHATHAM,0.0045
1990,EVANS,0.0893
1990,LIBERTY,0.0036
1990,LONG,0.025
1990,OTHER (COMBINED) COUNTIES,5e-4
1990,PIERCE,0.1596
1990,TATTNALL,0.2954
1990,TOOMBS,0.0875
1990,WARE,0.0721
1990,WAYNE,0.1004
1990,BAKER,0.1035
1990,CALHOUN,0.0405
1990,CLAY,0.005
1990,DECATUR,0.0583
1990,DOUGHERTY,0.09
1990,EARLY,0.1005
1990,GRADY,0.1777
1990,LEE,0.0578
1990,MILLER,0.149
1990,MITCHELL,0.2576
1990,QUITMAN,0.004
1990,RANDOLPH,0.0735
1990,SEMINOLE,0.053900000000000003
1990,STEWART,0.024
1990,SUMTER,0.197
1990,TERRELL,0.0465
1990,THOMAS,0.2765
1990,WEBSTER,0.0077
1990,CARROLL,0.0038
1990,CLAYTON,0.0072
1990,COWETA,0.0045
1990,FAYETTE,0.0058
1990,HARALSON,0.0141
1990,HENRY,0.051
1990,LAMAR,0.04
1990,MACON,0.157
1990,MARION,0.025
1990,MERIWETHER,0.0069
1990,OTHER (COMBINED) COUNTIES,0.0021
1990,PIKE,0.0234
1990,SCHLEY,0.0196
1990,SPALDING,0.0341
1990,TAYLOR,0.0504
1990,TROUP,0.0021
1989,BALDWIN,0.0097
1989,BIBB,0.069
1989,BLECKLEY,0.155
1989,BUTTS,0.0039
1989,CRAWFORD,0.0535
1989,DODGE,0.1835
1989,HANCOCK,0.0062
1989,HOUSTON,0.3895
1989,JOHNSON,0.4835
1989,JONES,0.0094
1989,LAURENS,0.563
1989,MONTGOMERY,0.168
1989,MORGAN,0.0395
1989,NEWTON,0.024
1989,OTHER (COMBINED) COUNTIES,0.0027
1989,PEACH,0.1945
1989,PULASKI,0.2655
1989,ROCKDALE,0.0026
1989,TREUTLEN,0.1505
1989,TWIGGS,0.063
1989,WASHINGTON,0.545
1989,WHEELER,0.2735
1989,WILKINSON,0.02
1989,BULLOCH,1.611
1989,BURKE,0.936
1989,CANDLER,0.4205
1989,COLUMBIA,0.003
1989,EFFINGHAM,0.2315
1989,EMANUEL,0.932
1989,GLASCOCK,0.0835
1989,JEFFERSON,0.863
1989,JENKINS,0.529
1989,MCDUFFIE,0.031
1989,RICHMOND,0.0335
1989,SCREVEN,1.118
1989,WARREN,0.065
1989,BARROW,0.0105
1989,CLARKE,0.0165
1989,FORSYTH,0.0028
1989,FULTON,0.018
1989,GWINNETT,0.0022
1989,JACKSON,0.0605
1989,OCONEE,0.0505
1989,OTHER (COMBINED) COUNTIES,0.0102
1989,TOWNS,0.0048
1989,WALTON,0.059
1989,WHITE,0.007
1989,BANKS,0.008
1989,ELBERT,0.0965
1989,FRANKLIN,0.0885
1989,HART,0.085
1989,MADISON,0.0545
1989,OGLETHORPE,0.0079
1989,OTHER (COMBINED) COUNTIES,0.0026
1989,BARTOW,0.288
1989,CATOOSA,0.014
1989,CHATTOOGA,0.089
1989,DADE,0.0125
1989,FLOYD,0.219
1989,GORDON,0.26
1989,MURRAY,0.0855
1989,POLK,0.081
1989,WALKER,0.063
1989,WHITFIELD,0.027
1989,ATKINSON,0.256
1989,BEN HILL,0.055
1989,BERRIEN,0.345
1989,BROOKS,0.557
1989,COFFEE,0.502
1989,COLQUITT,0.625
1989,COOK,0.184
1989,CRISP,0.316
1989,DOOLY,0.3975
1989,ECHOLS,0.029
1989,IRWIN,0.2825
1989,JEFF DAVIS,0.466
1989,LANIER,0.188
1989,LOWNDES,0.527
1989,TELFAIR,0.297
1989,TIFT,0.1625
1989,TURNER,0.1205
1989,WILCOX,0.131
1989,WORTH,0.694
1989,APPLING,0.816
1989,BACON,0.428
1989,BRANTLEY,0.013
1989,BRYAN,0.0705
1989,CHATHAM,0.0095
1989,EVANS,0.301
1989,LIBERTY,0.0105
1989,LONG,0.058
1989,OTHER (COMBINED) COUNTIES,0.003
1989,PIERCE,0.369
1989,TATTNALL,0.74
1989,TOOMBS,0.3775
1989,WARE,0.2015
1989,WAYNE,0.3265
1989,BAKER,0.2735
1989,CALHOUN,0.127
1989,CLAY,0.043
1989,DECATUR,0.351
1989,DOUGHERTY,0.197
1989,EARLY,0.505
1989,GRADY,0.386
1989,LEE,0.347
1989,MILLER,0.3755
1989,MITCHELL,0.612
1989,QUITMAN,0.0085
1989,RANDOLPH,0.235
1989,SEMINOLE,0.2035
1989,STEWART,0.0985
1989,SUMTER,0.49
1989,TERRELL,0.3
1989,THOMAS,0.7
1989,WEBSTER,0.0225
1989,CARROLL,0.023
1989,CLAYTON,0.0037
1989,COWETA,0.0097
1989,FAYETTE,0.0072
1989,HARALSON,0.0099
1989,HARRIS,0.0027
1989,HENRY,0.0635
1989,LAMAR,0.0245
1989,MACON,0.505
1989,MARION,0.07
1989,MERIWETHER,0.0315
1989,PIKE,0.0615
1989,SCHLEY,0.0735
1989,SPALDING,0.029
1989,TAYLOR,0.2755
1989,TROUP,0.0043
1989,UPSON,0.0155
1988,BALDWIN,0.003
1988,BIBB,0.028
1988,BLECKLEY,0.2065
1988,BUTTS,0.0057
1988,CRAWFORD,0.0675
1988,DODGE,0.151
1988,HANCOCK,0.0084
1988,HOUSTON,0.4675
1988,JOHNSON,0.2725
1988,JONES,0.0037
1988,LAURENS,0.563
1988,MONTGOMERY,0.1285
1988,MORGAN,0.0295
1988,NEWTON,0.026
1988,OTHER (COMBINED) COUNTIES,0.0029
1988,PEACH,0.2405
1988,PULASKI,0.246
1988,ROCKDALE,0.0023
1988,TREUTLEN,0.0965
1988,TWIGGS,0.059
1988,WASHINGTON,0.459
1988,WHEELER,0.1575
1988,WILKINSON,0.0235
1988,BULLOCH,1.101
1988,BURKE,0.792
1988,CANDLER,0.2645
1988,EFFINGHAM,0.173
1988,EMANUEL,0.569
1988,GLASCOCK,0.0845
1988,JEFFERSON,0.6165
1988,JENKINS,0.3525
1988,MCDUFFIE,0.0235
1988,RICHMOND,0.038
1988,SCREVEN,0.952
1988,WARREN,0.0365
1988,BARROW,0.0034
1988,CLARKE,0.0055
1988,FANNIN,0.0039
1988,FULTON,0.0052
1988,GWINNETT,0.0035
1988,JACKSON,0.0305
1988,OCONEE,0.0225
1988,OTHER (COMBINED) COUNTIES,5e-4
1988,TOWNS,0.002
1988,WALTON,0.039
1988,BANKS,0.0034
1988,ELBERT,0.0555
1988,FRANKLIN,0.0455
1988,HART,0.048
1988,MADISON,0.0094
1988,OGLETHORPE,0.0057
1988,OTHER (COMBINED) COUNTIES,0.0025
1988,BARTOW,0.1805
1988,CATOOSA,0.0125
1988,CHATTOOGA,0.0535
1988,DADE,0.004
1988,FLOYD,0.234
1988,GORDON,0.1925
1988,MURRAY,0.067
1988,POLK,0.0785
1988,WALKER,0.037
1988,WHITFIELD,0.0295
1988,ATKINSON,0.241
1988,BEN HILL,0.059
1988,BERRIEN,0.1945
1988,BROOKS,0.346
1988,CLINCH,0.002
1988,COFFEE,0.397
1988,COLQUITT,0.508
1988,COOK,0.1135
1988,CRISP,0.3885
1988,DOOLY,0.436
1988,ECHOLS,0.0145
1988,IRWIN,0.1965
1988,JEFF DAVIS,0.282
1988,LANIER,0.112
1988,LOWNDES,0.431
1988,TELFAIR,0.188
1988,TIFT,0.1585
1988,TURNER,0.118
1988,WILCOX,0.227
1988,WORTH,0.639
1988,APPLING,0.4295
1988,BACON,0.2975
1988,BRANTLEY,0.0099
1988,BRYAN,0.0565
1988,CHATHAM,0.0057
1988,EVANS,0.1955
1988,LIBERTY,0.0079
1988,LONG,0.046
1988,PIERCE,0.286
1988,TATTNALL,0.585
1988,TOOMBS,0.269
1988,WARE,0.0755
1988,WAYNE,0.234
1988,BAKER,0.2165
1988,CALHOUN,0.1085
1988,CLAY,0.036
1988,DECATUR,0.425
1988,DOUGHERTY,0.132
1988,EARLY,0.443
1988,GRADY,0.3745
1988,LEE,0.253
1988,MILLER,0.364
1988,MITCHELL,0.466
1988,QUITMAN,0.002
1988,RANDOLPH,0.1915
1988,SEMINOLE,0.1235
1988,STEWART,0.0645
1988,SUMTER,0.505
1988,TERRELL,0.3245
1988,THOMAS,0.51
1988,WEBSTER,0.0145
1988,CARROLL,0.0195
1988,CLAYTON,0.0052
1988,COWETA,0.0175
1988,FAYETTE,0.009
1988,HARALSON,0.015
1988,HARRIS,0.0012
1988,HEARD,0.003
1988,HENRY,0.064
1988,LAMAR,0.0185
1988,MACON,0.471
1988,MARION,0.058
1988,MERIWETHER,0.021
1988,OTHER (COMBINED) COUNTIES,9e-4
1988,PIKE,0.051
1988,SCHLEY,0.042
1988,SPALDING,0.037
1988,TAYLOR,0.1265
1988,UPSON,0.0097
1987,BALDWIN,0.0062
1987,BIBB,0.017
1987,BLECKLEY,0.1325
1987,BUTTS,0.003
1987,CRAWFORD,0.059
1987,DODGE,0.1195
1987,HANCOCK,0.0017
1987,HOUSTON,0.1865
1987,JOHNSON,0.165
1987,JONES,0.0026
1987,LAURENS,0.377
1987,MONROE,0.0015
1987,MONTGOMERY,0.0705
1987,MORGAN,0.0305
1987,NEWTON,0.0098
1987,PEACH,0.119
1987,PULASKI,0.1825
1987,ROCKDALE,7e-4
1987,TREUTLEN,0.0545
1987,TWIGGS,0.0215
1987,WASHINGTON,0.2255
1987,WHEELER,0.1105
1987,WILKINSON,0.0085
1987,BULLOCH,1.303
1987,BURKE,0.648
1987,CANDLER,0.269
1987,COLUMBIA,0.002
1987,EFFINGHAM,0.153
1987,EMANUEL,0.4295
1987,GLASCOCK,0.023
1987,JEFFERSON,0.483
1987,JENKINS,0.2395
1987,MCDUFFIE,0.0105
1987,RICHMOND,0.018
1987,SCREVEN,0.487
1987,WARREN,0.0275
1987,BARROW,0.0021
1987,CLARKE,0.0095
1987,FORSYTH,0.0017
1987,FULTON,0.012
1987,GWINNETT,0.0021
1987,JACKSON,0.015
1987,OCONEE,0.039
1987,OTHER (COMBINED) COUNTIES,0.0041
1987,TOWNS,0.003
1987,WALTON,0.0295
1987,BANKS,0.0027
1987,ELBERT,0.0205
1987,FRANKLIN,0.0305
1987,HART,0.026
1987,MADISON,0.0135
1987,OGLETHORPE,0.0066
1987,OTHER (COMBINED) COUNTIES,2e-4
1987,BARTOW,0.2075
1987,CATOOSA,0.0027
1987,CHATTOOGA,0.0395
1987,DADE,0.0078
1987,FLOYD,0.1185
1987,GORDON,0.2005
1987,MURRAY,0.0555
1987,POLK,0.06
1987,WALKER,0.0395
1987,WHITFIELD,0.0485
1987,ATKINSON,0.087
1987,BEN HILL,0.0515
1987,BERRIEN,0.2045
1987,BROOKS,0.3125
1987,CLINCH,0.0021
1987,COFFEE,0.3
1987,COLQUITT,0.3885
1987,COOK,0.1185
1987,CRISP,0.3145
1987,DOOLY,0.3725
1987,ECHOLS,0.0019
1987,IRWIN,0.17
1987,JEFF DAVIS,0.1655
1987,LANIER,0.1
1987,LOWNDES,0.26
1987,TELFAIR,0.1645
1987,TIFT,0.0755
1987,TURNER,0.0765
1987,WILCOX,0.1415
1987,WORTH,0.398
1987,APPLING,0.4085
1987,BACON,0.2015
1987,BRANTLEY,0.0073
1987,BRYAN,0.0475
1987,CHATHAM,0.0085
1987,EVANS,0.185
1987,LIBERTY,0.0052
1987,LONG,0.031
1987,PIERCE,0.2225
1987,TATTNALL,0.563
1987,TOOMBS,0.2015
1987,WARE,0.0605
1987,WAYNE,0.182
1987,BAKER,0.1055
1987,CALHOUN,0.0775
1987,CLAY,0.0115
1987,DECATUR,0.29
1987,DOUGHERTY,0.1
1987,EARLY,0.17
1987,GRADY,0.243
1987,LEE,0.1585
1987,MILLER,0.133
1987,MITCHELL,0.2835
1987,QUITMAN,0.003
1987,RANDOLPH,0.1325
1987,SEMINOLE,0.084
1987,STEWART,0.019
1987,SUMTER,0.4275
1987,TERRELL,0.154
1987,THOMAS,0.475
1987,WEBSTER,0.0375
1987,CARROLL,0.0047
1987,COWETA,0.0097
1987,FAYETTE,0.0035
1987,HARALSON,0.008
1987,HENRY,0.037
1987,LAMAR,0.005
1987,MACON,0.3545
1987,MARION,0.021
1987,MERIWETHER,0.015
1987,OTHER (COMBINED) COUNTIES,0.0019
1987,PIKE,0.0285
1987,SCHLEY,0.0205
1987,SPALDING,0.021
1987,TAYLOR,0.1165
1987,UPSON,0.0032
1986,BALDWIN,0.0255
1986,BIBB,0.019
1986,BLECKLEY,0.116
1986,BUTTS,0.0097
1986,CRAWFORD,0.041
1986,DODGE,0.187
1986,HANCOCK,0.0051
1986,HOUSTON,0.201
1986,JOHNSON,0.133
1986,JONES,0.0036
1986,LAURENS,0.418
1986,MONROE,0.0051
1986,MONTGOMERY,0.0435
1986,MORGAN,0.0385
1986,NEWTON,0.016
1986,OTHER (COMBINED) COUNTIES,0.0013
1986,PEACH,0.052
1986,PULASKI,0.079
1986,ROCKDALE,0.0017
1986,TREUTLEN,0.0285
1986,TWIGGS,0.053
1986,WASHINGTON,0.312
1986,WHEELER,0.0715
1986,WILKINSON,0.026
1986,BULLOCH,0.874
1986,BURKE,0.604
1986,CANDLER,0.247
1986,COLUMBIA,0.002
1986,EFFINGHAM,0.21
1986,EMANUEL,0.531
1986,GLASCOCK,0.051
1986,JEFFERSON,0.514
1986,JENKINS,0.166
1986,MCDUFFIE,0.017
1986,RICHMOND,0.021
1986,SCREVEN,0.425
1986,WARREN,0.064
1986,BARROW,0.0066
1986,CHEROKEE,0.0022
1986,CLARKE,0.017
1986,DAWSON,0.0036
1986,FORSYTH,0.0039
1986,FULTON,0.0415
1986,GWINNETT,0.0051
1986,JACKSON,0.024
1986,OCONEE,0.026
1986,OTHER (COMBINED) COUNTIES,0.0061
1986,WALTON,0.097
1986,BANKS,0.0045
1986,ELBERT,0.036
1986,FRANKLIN,0.031
1986,HART,0.058
1986,MADISON,0.039
1986,OGLETHORPE,0.024
1986,WILKES,0.0015
1986,BARTOW,0.314
1986,CATOOSA,0.0063
1986,CHATTOOGA,0.068
1986,DADE,0.0027
1986,FLOYD,0.2255
1986,GORDON,0.3455
1986,MURRAY,0.119
1986,POLK,0.086
1986,WALKER,0.0795
1986,WHITFIELD,0.0765
1986,ATKINSON,0.0975
1986,BEN HILL,0.026
1986,BERRIEN,0.231
1986,BROOKS,0.35
1986,COFFEE,0.336
1986,COLQUITT,0.405
1986,COOK,0.1655
1986,CRISP,0.137
1986,DOOLY,0.132
1986,ECHOLS,0.021
1986,IRWIN,0.15
1986,JEFF DAVIS,0.2645
1986,LANIER,0.061
1986,LOWNDES,0.383
1986,TELFAIR,0.136
1986,TIFT,0.062
1986,TURNER,0.0535
1986,WILCOX,0.092
1986,WORTH,0.234
1986,APPLING,0.43
1986,BACON,0.165
1986,BRANTLEY,0.0088
1986,BRYAN,0.0365
1986,CHATHAM,0.0092
1986,EVANS,0.117
1986,LIBERTY,0.0115
1986,LONG,0.03
1986,PIERCE,0.211
1986,TATTNALL,0.333
1986,TOOMBS,0.087
1986,WARE,0.098
1986,WAYNE,0.091
1986,BAKER,0.202
1986,CALHOUN,0.0445
1986,CLAY,0.022
1986,DECATUR,0.272
1986,DOUGHERTY,0.121
1986,EARLY,0.1785
1986,GRADY,0.18
1986,LEE,0.0815
1986,MILLER,0.148
1986,MITCHELL,0.258
1986,RANDOLPH,0.0425
1986,SEMINOLE,0.101
1986,STEWART,0.062
1986,SUMTER,0.294
1986,TERRELL,0.13
1986,THOMAS,0.493
1986,WEBSTER,0.026
1986,CARROLL,0.015
1986,CLAYTON,0.0058
1986,COWETA,0.027
1986,DOUGLAS,0.0021
1986,FAYETTE,0.0056
1986,HARALSON,0.0056
1986,HEARD,0.0042
1986,HENRY,0.033
1986,LAMAR,0.0056
1986,MACON,0.222
1986,MARION,0.0215
1986,MERIWETHER,0.0215
1986,PIKE,0.021
1986,SCHLEY,0.0335
1986,SPALDING,0.0225
1986,TALBOT,0.0023
1986,TAYLOR,0.1445
1986,UPSON,0.0033
1985,BALDWIN,0.0395
1985,BIBB,0.0875
1985,BLECKLEY,0.3515
1985,BUTTS,0.065
1985,CRAWFORD,0.15
1985,DODGE,0.687
1985,HANCOCK,0.0245
1985,HOUSTON,0.816
1985,JASPER,0.0195
1985,JOHNSON,0.467
1985,JONES,0.012
1985,LAURENS,1.165
1985,MONROE,0.0073
1985,MONTGOMERY,0.1745
1985,MORGAN,0.1065
1985,NEWTON,0.0865
1985,OTHER (COMBINED) COUNTIES,8e-4
1985,PEACH,0.3475
1985,PULASKI,0.416
1985,PUTNAM,0.002
1985,ROCKDALE,0.0085
1985,TALIAFERRO,0.0064
1985,TREUTLEN,0.1365
1985,TWIGGS,0.141
1985,WASHINGTON,0.8035
1985,WHEELER,0.38
1985,WILKINSON,0.0555
1985,BULLOCH,1.638
1985,BURKE,1.2585
1985,CANDLER,0.4595
1985,COLUMBIA,0.0085
1985,EFFINGHAM,0.332
1985,EMANUEL,0.9645
1985,GLASCOCK,0.0935
1985,JEFFERSON,1.0955
1985,JENKINS,0.3385
1985,MCDUFFIE,0.0505
1985,RICHMOND,0.137
1985,SCREVEN,1.14
1985,WARREN,0.1155
1985,BARROW,0.0295
1985,CHEROKEE,0.0224
1985,CLARKE,0.0545
1985,DAWSON,0.0046
1985,FANNIN,0.0025
1985,FORSYTH,0.0235
1985,FULTON,0.075
1985,GILMER,0.0076
1985,GWINNETT,0.017
1985,JACKSON,0.0915
1985,OCONEE,0.06
1985,OTHER (COMBINED) COUNTIES,0.0024
1985,PICKENS,0.006
1985,TOWNS,0.0045
1985,WALTON,0.203
1985,BANKS,0.0095
1985,ELBERT,0.18
1985,FRANKLIN,0.1625
1985,HART,0.266
1985,MADISON,0.173
1985,OGLETHORPE,0.0485
1985,OTHER (COMBINED) COUNTIES,0.0028
1985,WILKES,0.0087
1985,BARTOW,0.7285
1985,CATOOSA,0.017
1985,CHATTOOGA,0.207
1985,DADE,0.0222
1985,FLOYD,0.343
1985,GORDON,0.499
1985,MURRAY,0.281
1985,OTHER (COMBINED) COUNTIES,0.0018
1985,POLK,0.252
1985,WALKER,0.193
1985,WHITFIELD,0.166
1985,ATKINSON,0.2375
1985,BEN HILL,0.084
1985,BERRIEN,0.4605
1985,BROOKS,0.652
1985,CLINCH,0.0035
1985,COFFEE,0.537
1985,COLQUITT,0.5755
1985,COOK,0.184
1985,CRISP,0.4095
1985,DOOLY,0.4925
1985,ECHOLS,0.0755
1985,IRWIN,0.315
1985,JEFF DAVIS,0.496
1985,LANIER,0.0845
1985,LOWNDES,0.5605
1985,TELFAIR,0.3115
1985,TIFT,0.1715
1985,TURNER,0.219
1985,WILCOX,0.342
1985,WORTH,0.704
1985,APPLING,0.646
1985,BACON,0.252
1985,BRANTLEY,0.0205
1985,BRYAN,0.0735
1985,CHATHAM,0.0205
1985,EVANS,0.2755
1985,LIBERTY,0.009
1985,LONG,0.0415
1985,PIERCE,0.342
1985,TATTNALL,0.539
1985,TOOMBS,0.2495
1985,WARE,0.161
1985,WAYNE,0.231
1985,BAKER,0.4
1985,CALHOUN,0.345
1985,CLAY,0.066
1985,DECATUR,0.6545
1985,DOUGHERTY,0.1815
1985,EARLY,0.4625
1985,GRADY,0.1715
1985,LEE,0.398
1985,MILLER,0.539
1985,MITCHELL,0.9725
1985,QUITMAN,0.0065
1985,RANDOLPH,0.369
1985,SEMINOLE,0.321
1985,STEWART,0.1245
1985,SUMTER,0.6835
1985,TERRELL,0.7275
1985,THOMAS,0.733
1985,WEBSTER,0.042
1985,CARROLL,0.033
1985,CHATTAHOOCHEE,0.005
1985,CLAYTON,0.0066
1985,COWETA,0.1065
1985,FAYETTE,0.047
1985,HARALSON,0.03
1985,HARRIS,0.0091
1985,HEARD,0.0135
1985,HENRY,0.1315
1985,LAMAR,0.028
1985,MACON,0.79
1985,MARION,0.0565
1985,MERIWETHER,0.115
1985,OTHER (COMBINED) COUNTIES,0.0023
1985,PIKE,0.085
1985,SCHLEY,0.059
1985,SPALDING,0.064
1985,TALBOT,0.014
1985,TAYLOR,0.226
1985,TROUP,0.0035
1985,UPSON,0.0465
1984,BALDWIN,0.0388
1984,BIBB,0.0656
1984,BLECKLEY,0.3517
1984,BUTTS,0.0409
1984,CRAWFORD,0.1187
1984,DODGE,0.4775
1984,GREENE,0.00467
1984,HANCOCK,0.0309
1984,HOUSTON,0.5673
1984,JASPER,0.0206
1984,JOHNSON,0.2756
1984,JONES,0.00951
1984,LAURENS,0.7439
1984,MONROE,0.0102
1984,MONTGOMERY,0.1534
1984,MORGAN,0.185
1984,NEWTON,0.0882
1984,PEACH,0.2381
1984,PULASKI,0.3302
1984,PUTNAM,0.00261
1984,ROCKDALE,0.00587
1984,TALIAFERRO,0.00514
1984,TREUTLEN,0.1118
1984,TWIGGS,0.1248
1984,WASHINGTON,0.4331
1984,WHEELER,0.327
1984,WILKINSON,0.0239
1984,BULLOCH,1.585
1984,BURKE,1.465
1984,CANDLER,0.3126
1984,COLUMBIA,0.0098
1984,EFFINGHAM,0.3817
1984,EMANUEL,0.8768
1984,GLASCOCK,0.0799
1984,JEFFERSON,0.8784
1984,JENKINS,0.4573
1984,MCDUFFIE,0.0508
1984,RICHMOND,0.0892
1984,SCREVEN,1.213
1984,WARREN,0.1105
1984,BARROW,0.0458
1984,CHEROKEE,0.0197
1984,CLARKE,0.0755
1984,DAWSON,0.00462
1984,FANNIN,0.0035
1984,FORSYTH,0.0208
1984,FULTON,0.0611
1984,GILMER,0.00618
1984,GWINNETT,0.0256
1984,JACKSON,0.0705
1984,OCONEE,0.1282
1984,OTHER (COMBINED) COUNTIES,0.00295
1984,PICKENS,0.00399
1984,TOWNS,0.00708
1984,UNION,0.00278
1984,WALTON,0.3657
1984,BANKS,0.0101
1984,ELBERT,0.2169
1984,FRANKLIN,0.118
1984,HART,0.3116
1984,MADISON,0.2868
1984,OGLETHORPE,0.0887
1984,OTHER (COMBINED) COUNTIES,0.00258
1984,STEPHENS,0.00862
